Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2022-12-20 14:59:48,1194,Upstairs Front Opening,STATE,RESET,0,10.6,
2022-12-20 09:35:21,1194,Upstairs Front Opening,STATE,RESET,0,10.3,
2022-12-20 04:10:58,1194,Upstairs Front Opening,STATE,RESET,0,10.3,
2022-12-19 22:46:36,1194,Upstairs Front Opening,STATE,RESET,0,10.6,
2022-12-19 17:22:18,1194,Upstairs Front Opening,STATE,RESET,0,9.9,
2022-12-19 11:57:59,1194,Upstairs Front Opening,STATE,RESET,0,9.9,
2022-12-19 06:33:57,1194,Upstairs Front Opening,STATE,RESET,0,8.2,
2022-12-19 01:10:09,1194,Upstairs Front Opening,STATE,RESET,0,5.7,
2022-12-18 19:46:40,1194,Upstairs Front Opening,STATE,RESET,0,4.3,
2022-12-18 14:23:16,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-18 08:59:54,1194,Upstairs Front Opening,STATE,RESET,0,2.9,
2022-12-18 03:36:41,1194,Upstairs Front Opening,STATE,RESET,0,2.2,
2022-12-17 22:13:29,1194,Upstairs Front Opening,STATE,RESET,0,2.6,
2022-12-17 16:50:14,1194,Upstairs Front Opening,STATE,RESET,0,3.3,
2022-12-17 11:26:42,1194,Upstairs Front Opening,STATE,RESET,0,4.7,
2022-12-17 06:03:33,1194,Upstairs Front Opening,STATE,RESET,0,0.5,
2022-12-17 00:40:33,1194,Upstairs Front Opening,STATE,RESET,0,0.8,
2022-12-16 19:17:27,1194,Upstairs Front Opening,STATE,RESET,0,1.5,
2022-12-16 13:54:11,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-16 08:31:15,1194,Upstairs Front Opening,STATE,RESET,0,654.4,
2022-12-16 03:08:19,1194,Upstairs Front Opening,STATE,RESET,0,655.1,
2022-12-15 21:45:30,1194,Upstairs Front Opening,STATE,RESET,0,0.8,
2022-12-15 16:22:32,1194,Upstairs Front Opening,STATE,RESET,0,0.5,
2022-12-15 10:59:26,1194,Upstairs Front Opening,STATE,RESET,0,1.2,
2022-12-15 05:36:41,1194,Upstairs Front Opening,STATE,RESET,0,653.7,
2022-12-15 00:13:44,1194,Upstairs Front Opening,STATE,RESET,0,0.5,
2022-12-14 18:50:48,1194,Upstairs Front Opening,STATE,RESET,0,1.2,
2022-12-14 13:27:33,1194,Upstairs Front Opening,STATE,RESET,0,3.6,
2022-12-14 08:04:22,1194,Upstairs Front Opening,STATE,RESET,0,0.1,
