Timestamp,Serial Number,Name,Mode,Alarm,rH,Temp
2023-01-02 13:45:59,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-02 08:24:54,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-02 03:04:10,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2023-01-01 21:43:18,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2023-01-01 16:22:13,1056,Upstairs Front Fixed,STATE,RESET,0,11,
2023-01-01 11:01:03,1056,Upstairs Front Fixed,STATE,RESET,0,12.4,
2023-01-01 11:00:52,1056,Upstairs Front Fixed,STATE,RESET,0,12.4,
2023-01-01 05:39:45,1056,Upstairs Front Fixed,STATE,RESET,0,10.3,
2023-01-01 00:18:32,1056,Upstairs Front Fixed,STATE,RESET,0,12,
2022-12-31 18:57:11,1056,Upstairs Front Fixed,STATE,RESET,0,12,
2022-12-31 13:35:49,1056,Upstairs Front Fixed,STATE,RESET,0,12,
2022-12-31 08:14:24,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2022-12-31 02:53:16,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2022-12-30 21:32:12,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2022-12-30 16:11:00,1056,Upstairs Front Fixed,STATE,RESET,0,11.3,
2022-12-30 10:50:01,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-30 05:29:13,1056,Upstairs Front Fixed,STATE,RESET,0,7.8,
2022-12-30 00:08:33,1056,Upstairs Front Fixed,STATE,RESET,0,6.4,
2022-12-29 18:47:51,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-29 13:26:56,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2022-12-29 08:05:43,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-29 02:44:47,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2022-12-28 21:23:50,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-28 16:02:46,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-28 10:41:42,1056,Upstairs Front Fixed,STATE,RESET,0,9.9,
2022-12-28 05:20:43,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-27 23:59:45,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-27 18:38:57,1056,Upstairs Front Fixed,STATE,RESET,0,8.5,
2022-12-27 13:18:06,1056,Upstairs Front Fixed,STATE,RESET,0,9.6,
2022-12-27 07:57:23,1056,Upstairs Front Fixed,STATE,RESET,0,5.4,
2022-12-27 02:37:02,1056,Upstairs Front Fixed,STATE,RESET,0,5.7,
2022-12-26 21:16:35,1056,Upstairs Front Fixed,STATE,RESET,0,6.8,
2022-12-26 15:55:55,1056,Upstairs Front Fixed,STATE,RESET,0,8.2,
2022-12-26 10:34:53,1056,Upstairs Front Fixed,STATE,RESET,0,11.7,
2022-12-26 05:14:15,1056,Upstairs Front Fixed,STATE,RESET,0,9.2,
2022-12-25 23:53:21,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-25 18:32:20,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
2022-12-25 13:11:16,1056,Upstairs Front Fixed,STATE,RESET,0,10.6,
2022-12-25 07:50:12,1056,Upstairs Front Fixed,STATE,RESET,0,8.9,
